,text,major_orig_category,sum_orig,auto_orig,comp_orig,rel_orig,self_orig,phys_orig,pleas_orig,money_orig,sec_orig,esteem_orig,pop_orig
964,drinking water,phys,8.0,0.0,0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.125,0.0
965,drinking wine,pleas,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
966,drinks,pleas,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
967,driverless cars,auto,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
968,drivers license,comp,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
969,driving,auto,109.0,0.5229357798165137,0.29357798165137616,0.027522935779816515,0.0,0.009174311926605505,0.03669724770642202,0.06422018348623854,0.009174311926605505,0.027522935779816515,0.009174311926605505
970,driving a truck,comp,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
971,driving around the countryside,pleas,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
972,driving cross country,pleas,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
973,driving fast,pleas,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
974,driving my new car,money,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
975,driving test,comp,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
976,driving the car ive paid 100 percent,money,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
977,drug,pleas,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
978,drug use,pleas,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
979,drugs,pleas,22.0,0.0,0.0,0.0,0.0,0.0,0.9545454545454546,0.0,0.0,0.045454545454545456,0.0
980,dumbbells,phys,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
981,dumbells,phys,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
982,duolingo,comp,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
983,duty,comp,2.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
984,earning,money,10.0,0.0,0.0,0.0,0.20000000000000004,0.0,0.0,0.6000000000000001,0.10000000000000002,0.10000000000000002,0.0
985,easy life,money,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
986,eat healthy,phys,2.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0
987,eating,pleas,181.0,0.06629834254143646,0.03314917127071823,0.07734806629834254,0.0055248618784530384,0.20994475138121546,0.5193370165745856,0.03314917127071823,0.022099447513812154,0.022099447513812154,0.011049723756906077
988,eating a meal together,rel,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
989,eating a new food,pleas,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
990,eating at a fancy restaurant,money,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
991,eating at fancy restaurant,money,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
992,eating at fancy resutrants,money,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
993,eating caviar,money,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
994,eating chocolate,pleas,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
995,eating cookies,pleas,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
996,eating dessert,pleas,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
997,eating dinner with my husband,rel,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
998,eating food,pleas,3.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0
999,eating fruits and vegetables,phys,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1000,eating good food,pleas,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1001,eating healthier,phys,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1002,eating healthy,phys,24.0,0.0,0.0,0.0,0.0,0.625,0.0,0.0,0.08333333333333333,0.2916666666666667,0.0
1003,eating healthy food,phys,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1004,eating healthy foods,phys,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1005,eating heathy,phys,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1006,eating helathy,phys,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1007,eating indulgent foods,pleas,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1008,eating junk food,pleas,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009,eating keto products,phys,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1010,eating more,pleas,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1011,eating my favorite foods,pleas,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1012,eating new desserts,pleas,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1013,eating organic foods,phys,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1014,eating out together,rel,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1015,eating properly,phys,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1016,eating right,phys,4.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.25,0.0
1017,eating sweets,pleas,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1018,eating together,rel,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1019,eating vegan,phys,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1020,eating vegetables,phys,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1021,eating well,phys,7.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0
1022,ebook,comp,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1023,economy,money,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1024,ecstasy,pleas,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1025,edibles,pleas,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1026,editing,comp,7.0,0.0,0.7142857142857143,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.14285714285714285
1027,editting,comp,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1028,educated,comp,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1029,educating,self,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1030,education,comp,105.0,0.0761904761904762,0.4666666666666667,0.009523809523809525,0.23809523809523808,0.0,0.0,0.0,0.009523809523809525,0.14285714285714285,0.05714285714285714
1031,education job training,comp,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1032,educational activities,comp,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1033,effort,comp,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1034,eggplant,phys,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1035,egirl,pleas,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1036,ego,esteem,11.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.9090909090909091,0.0
1037,elated,pleas,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1038,elderly care,rel,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1039,electable,pop,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1040,elected official,pop,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1041,electric car,money,3.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0
1042,electrical,comp,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1043,electronics,money,4.0,0.0,0.25,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0
1044,elegance,money,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1045,elminating shame,esteem,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1046,eloquent,esteem,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1047,email,rel,5.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1048,email conversations,rel,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1049,emergency fund,sec,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1050,emerging,self,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1051,empathy,rel,8.0,0.125,0.0,0.375,0.375,0.0,0.0,0.0,0.0,0.125,0.0
1052,employment,sec,13.0,0.0,0.07692307692307693,0.0,0.07692307692307693,0.0,0.0,0.15384615384615385,0.46153846153846156,0.23076923076923078,0.0
1053,employment place,sec,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1054,encryption,sec,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1055,endless travel,money,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1056,endorphins,pleas,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1057,endorsements,pop,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75
1058,endorsing products,pop,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1059,endurance,phys,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1060,endurance running,phys,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1061,endurence,phys,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1062,energetic,phys,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1063,energy drinks,phys,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1064,engaging in conversation,rel,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1065,engineer,comp,4.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
1066,engineering,comp,4.0,0.25,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
1067,enjoy,pleas,7.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.42857142857142855,0.0,0.0,0.2857142857142857,0.14285714285714285
1068,enjoyable,pleas,2.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0
1069,enjoying a new food,pleas,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1070,enjoying new deck,pleas,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1071,enjoying the outdoors,pleas,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1072,enjoyment,pleas,10.0,0.10000000000000002,0.0,0.0,0.10000000000000002,0.0,0.6000000000000001,0.10000000000000002,0.0,0.0,0.10000000000000002
1073,enjoyment at parties,pleas,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1074,enlightened,self,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1075,enlightenment,self,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1076,enough food,sec,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1077,enough sleep,phys,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1078,entertainment,pleas,12.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.5,0.08333333333333333,0.0,0.08333333333333333,0.0
1079,entrepreneur,auto,4.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25
1080,entrepreneurship,auto,5.0,0.8,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
1081,entrepreneurships,auto,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1082,environment,self,3.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333
1083,epiphany,self,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1084,esteem,esteem,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
1085,euphoria,pleas,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1086,euphoric,pleas,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1087,european vacation,money,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1088,evaluation,comp,4.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0
1089,events,rel,2.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0
1090,evolution,self,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1091,evolving,self,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1092,exam,comp,3.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
1093,exams,comp,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1094,excellent,comp,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1095,excercise,phys,11.0,0.0,0.0,0.0,0.0,0.7272727272727273,0.09090909090909091,0.0,0.0,0.18181818181818182,0.0
1096,excercising,phys,5.0,0.0,0.2,0.0,0.2,0.6,0.0,0.0,0.0,0.0,0.0
1097,excersice,phys,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1098,excersie,phys,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1099,excersize,phys,5.0,0.2,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.2,0.0
1100,excess,money,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1101,exchange traded fund,money,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1102,excite,pleas,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1103,excited,pleas,3.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0
1104,excitement,pleas,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1105,excitiment,pleas,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1106,exciting,pleas,2.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0
1107,exercise,phys,305.0,0.08852459016393444,0.042622950819672135,0.009836065573770494,0.05901639344262296,0.4295081967213115,0.11803278688524592,0.0,0.02295081967213115,0.219672131147541,0.009836065573770494
1108,exercise equipment ownership,phys,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1109,exercise weights,phys,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1110,exercises,phys,5.0,0.0,0.2,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.2
1111,exercising,phys,140.0,0.05714285714285714,0.03571428571428571,0.0,0.1,0.37142857142857144,0.08571428571428572,0.0,0.03571428571428571,0.2785714285714286,0.03571428571428571
1112,exercising at a gym,phys,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1113,exercising outdoors,phys,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1114,exercycling,phys,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1115,exotic,money,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1116,exotic cars,money,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1117,expensive,money,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1118,expensive automobiles,money,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1119,expensive car,money,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1120,expensive cars,money,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1121,expensive clothes,money,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1122,expensive clothing,money,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1123,expensive items,money,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1124,expensive scars,money,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1125,expensive vacations,money,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1126,experetise,comp,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1127,experience,comp,14.0,0.14285714285714288,0.28571428571428575,0.0,0.28571428571428575,0.0,0.0,0.0,0.0,0.2142857142857143,0.07142857142857144
1128,experiences,comp,2.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1129,experiencing,pleas,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1130,experiments,comp,2.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
1131,expert,comp,3.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
1132,expertise,comp,3.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1133,experts,comp,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1134,explore forest,pleas,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1135,exploring,pleas,15.0,0.06666666666666667,0.0,0.06666666666666667,0.26666666666666666,0.0,0.4,0.06666666666666667,0.0,0.13333333333333333,0.0
1136,exploring new places,pleas,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1137,exploring the outdoors,pleas,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1138,express opinions,auto,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1139,extended vacations,money,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1140,extravagant,money,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1141,extreme sport,pleas,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1142,extroverted,pop,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1143,fabfitfun,phys,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1144,fabulous wine and dining,money,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1145,face time,rel,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1146,facebok,pop,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1147,facebook,pop,139.0,0.0,0.0,0.2589928057553957,0.014388489208633094,0.0,0.007194244604316547,0.0,0.0,0.02158273381294964,0.697841726618705
1148,facebook app,pop,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1149,facebook lives,pop,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1150,facebook sharing,rel,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1151,facebooking,pop,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1152,facetime,rel,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1153,facetiming,rel,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1154,facial,pleas,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1155,factories,auto,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1156,faking,pop,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1157,fame,pop,12.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.5833333333333334
1158,familial,rel,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1159,familiar,rel,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1160,familiarity,rel,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1161,family,rel,275.0,0.014545454545454547,0.014545454545454547,0.5454545454545455,0.09818181818181819,0.003636363636363637,0.02545454545454546,0.003636363636363637,0.1563636363636364,0.09818181818181819,0.04000000000000001
1162,family activity,rel,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1163,family bbq,rel,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1164,family bbqs,rel,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1165,family beach trip,rel,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1166,family celebration,rel,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1167,family celebrations,rel,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1168,family celebrations restaurants,rel,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1169,family dinner,rel,9.0,0.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0
1170,family dinners,rel,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1171,family functions,rel,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1172,family gatherings,rel,13.0,0.0,0.0,0.9230769230769231,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0
1173,family get togethers,rel,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1174,family holidays,rel,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1175,family meals,rel,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1176,family night fridays,rel,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1177,family parties,rel,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1178,family picnic,rel,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1179,family reunion,rel,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1180,family reunions,rel,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1181,family time,rel,9.0,0.1111111111111111,0.0,0.3333333333333333,0.2222222222222222,0.0,0.0,0.0,0.1111111111111111,0.2222222222222222,0.0
1182,family time quality time,rel,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1183,family tree,rel,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1184,family vacation,rel,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1185,family vacations,rel,2.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0
1186,family visits,rel,2.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0
1187,familytime,rel,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1188,famity,rel,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1189,famlily,rel,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1190,famous,pop,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1191,fanbase,pop,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1192,fancy,money,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1193,fancy car,money,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1194,fancy clothes,money,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1195,fancy house,money,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1196,fans,pop,3.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666
1197,fans only page,pop,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1198,fantasy,pleas,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1199,fantasy novels,pleas,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1200,fashion show,money,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1201,fashionable,pop,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1202,fashionable clothing,money,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1203,fast food,pleas,2.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0
